offerId,hotel_name,image,stars,country,city,start_date,end_date,max_adults,max_children_to_3,max_children_to_10,max_children_to_18,meals,price,room_type,discount,available
4114,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-09-13,2023-09-27,4,0,2,0,breakfast_only,1.00,Villa,0,true
4115,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-12-14,2023-12-24,2,0,1,1,breakfast_only,1.00,Suite,0,true
4116,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-06-11,2023-06-18,1,2,2,1,breakfast_only,1.00,Studio,0,true
4117,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-18,2023-11-25,4,0,2,2,breakfast_lunch,1.00,Studio,0,true
4118,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-09,2023-07-19,4,1,2,0,breakfast_only,1.00,Room,0,true
4119,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-05,2023-10-15,4,1,1,1,all_inclusive,1.00,Suite,25,true
4120,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-08-08,2023-08-18,1,1,0,2,all_inclusive,1.00,Room,0,true
4121,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-07,2023-11-21,1,1,2,0,breakfast_lunch,1.00,Room,0,true
4122,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-02-22,2023-03-08,2,2,1,1,breakfast_only,1.00,Room,0,true
4123,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-01-30,2023-02-09,4,0,1,1,breakfast_lunch,1.00,Room,0,true
4124,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-05,2023-11-12,1,2,0,2,breakfast_only,1.00,Villa,0,true
4125,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-03-07,2023-03-21,3,2,0,2,breakfast_lunch,1.00,Villa,0,true
4126,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-08-03,2023-08-10,2,1,0,1,all_inclusive,1.00,Room,0,true
4127,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-02-23,2023-03-02,2,1,0,1,breakfast_only,1.00,Studio,0,true
4128,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-08-20,2023-08-30,2,0,2,0,all_inclusive,1.00,Room,0,true
4129,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-11,2023-11-21,4,0,0,2,all_inclusive,1.00,Room,0,true
4130,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-31,2023-11-14,3,2,1,0,breakfast_lunch,1.00,Studio,0,true
4131,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-03-19,2023-03-29,4,1,1,2,breakfast_lunch,1.00,Room,0,true
4132,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-04-13,2023-04-23,2,0,0,1,all_inclusive,1.00,Room,0,true
4133,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-08-14,2023-08-21,2,1,1,2,all_inclusive,1.00,Villa,0,true
4134,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-04-01,2023-04-15,4,1,2,0,breakfast_lunch,1.00,Room,0,true
4135,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-08-21,2023-09-04,4,2,1,1,breakfast_lunch,1.00,Studio,0,true
4136,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-27,2023-11-06,3,0,0,1,all_inclusive,1.00,Studio,0,true
4137,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-20,2023-11-27,2,2,1,2,breakfast_only,1.00,Studio,0,true
4138,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-06-12,2023-06-22,4,1,1,0,breakfast_only,1.00,Suite,50,true
4139,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-07,2023-07-17,2,0,1,1,breakfast_lunch,1.00,Room,0,true
4140,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-03-25,2023-04-08,1,1,2,0,breakfast_lunch,1.00,Studio,0,true
4141,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-03-20,2023-04-03,4,1,0,1,breakfast_only,1.00,Room,0,true
4142,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-29,2023-11-12,1,0,0,2,breakfast_only,1.00,Studio,0,true
4143,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-08-06,2023-08-16,2,2,2,2,breakfast_only,1.00,Studio,0,true
4144,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-03-16,2023-03-23,3,0,1,0,breakfast_only,1.00,Room,0,true
4145,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-13,2023-07-27,2,0,2,0,breakfast_lunch,1.00,Room,0,true
4146,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-05-09,2023-05-16,2,1,0,1,all_inclusive,1.00,Villa,0,true
4147,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-02-16,2023-03-02,2,1,1,0,breakfast_only,1.00,Studio,0,true
4148,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-22,2023-08-01,2,2,0,1,all_inclusive,1.00,Studio,0,true
4149,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-21,2023-12-01,3,0,0,2,all_inclusive,1.00,Suite,0,true
4150,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-09,2023-11-19,1,1,0,0,all_inclusive,1.00,Villa,0,true
4151,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-06-30,2023-07-10,3,1,0,1,breakfast_only,1.00,Villa,0,true
4152,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-08,2023-03-22,2,1,0,2,breakfast_only,1.00,Villa,0,true
4153,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-22,2024-01-01,2,1,1,0,breakfast_only,1.00,Room,0,true
4154,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-08-28,2023-09-07,1,2,1,0,breakfast_only,1.00,Suite,0,true
4155,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-30,2023-04-09,2,1,0,0,breakfast_lunch,1.00,Villa,0,true
4156,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-06-22,2023-07-06,1,2,2,2,breakfast_only,1.00,Studio,0,true
4157,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-05-02,2023-05-12,4,2,2,0,breakfast_only,1.00,Villa,0,true
4158,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-07-17,2023-07-27,4,2,1,0,all_inclusive,1.00,Room,0,true
4159,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-25,2023-02-01,3,2,2,0,all_inclusive,1.00,Suite,0,true
4160,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-01,2023-03-15,1,0,0,1,breakfast_only,1.00,Villa,0,true
4161,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-24,2024-01-03,3,2,0,2,all_inclusive,1.00,Suite,0,true
4162,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-07-19,2023-08-02,3,0,2,1,breakfast_lunch,1.00,Studio,0,true
4163,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-02-04,2023-02-14,3,2,0,2,all_inclusive,1.00,Villa,0,true
4164,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-05-25,2023-06-01,1,2,0,2,breakfast_only,1.00,Studio,0,true
4165,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-13,2023-01-27,4,2,0,1,breakfast_only,1.00,Room,0,true
4166,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-07-05,2023-07-12,1,0,0,1,breakfast_lunch,1.00,Studio,0,true
4167,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-29,2023-04-08,3,0,0,1,breakfast_lunch,1.00,Studio,0,true
4168,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-06-03,2023-06-13,2,0,0,1,breakfast_only,1.00,Room,0,true
4169,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-06-02,2023-06-16,2,1,1,0,breakfast_lunch,1.00,Studio,0,true
4170,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-19,2023-03-29,4,1,0,0,breakfast_only,1.00,Studio,0,true
4171,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-04-29,2023-05-06,1,2,0,0,breakfast_only,1.00,Studio,0,true
4172,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-06-25,2023-07-09,3,2,0,0,breakfast_only,1.00,Villa,0,true
4173,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-12,2023-01-19,4,2,1,0,breakfast_only,1.00,Studio,0,true
4174,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-29,2023-04-05,2,1,0,2,all_inclusive,1.00,Villa,0,true
4175,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-11-23,2023-12-03,3,2,2,0,breakfast_only,1.00,Suite,0,true
4176,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-10,2023-01-17,4,1,1,1,all_inclusive,1.00,Suite,0,true
4177,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-05-25,2023-06-01,1,0,1,2,all_inclusive,1.00,Room,0,true
4178,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-05-27,2023-06-06,1,1,2,0,breakfast_lunch,1.00,Studio,0,true
4179,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-07-07,2023-07-14,1,0,1,1,all_inclusive,1.00,Room,0,true
4180,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-23,2023-04-06,2,2,1,2,breakfast_lunch,1.00,Studio,0,true
4181,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-11-01,2023-11-11,4,0,1,0,breakfast_only,1.00,Villa,0,true
4182,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-29,2024-01-08,1,1,0,0,breakfast_lunch,1.00,Studio,0,true
4183,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-08-25,2023-09-08,2,0,0,1,all_inclusive,1.00,Studio,0,true
4184,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-01,2023-01-11,2,1,1,0,breakfast_only,1.00,Room,25,true
4185,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-09-26,2023-10-03,2,2,0,1,breakfast_only,1.00,Villa,0,true
4186,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-11-10,2023-11-17,1,2,1,2,breakfast_lunch,1.00,Room,0,true
4187,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-11-10,2023-11-24,4,1,0,0,all_inclusive,1.00,Suite,0,true
4188,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-08-17,2023-08-24,2,0,1,0,all_inclusive,1.00,Studio,0,true
4189,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-10-10,2023-10-24,1,2,0,1,breakfast_only,1.00,Villa,0,true
4190,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-17,2023-12-31,3,2,0,2,all_inclusive,1.00,Studio,0,true
4191,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-06-29,2023-07-13,4,0,0,0,breakfast_lunch,1.00,Suite,0,true
4192,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-10-29,2023-11-12,3,0,2,1,all_inclusive,1.00,Room,0,true
4193,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-11-21,2023-12-01,1,2,0,2,breakfast_only,1.00,Villa,0,true
4194,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-07-06,2023-07-13,3,1,2,1,all_inclusive,1.00,Villa,0,true
4195,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-10-30,2023-11-06,4,0,0,0,breakfast_only,1.00,Suite,0,true
4196,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-08-20,2023-08-27,4,2,2,0,all_inclusive,1.00,Suite,0,true
4197,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-09,2023-03-19,4,0,1,0,breakfast_lunch,1.00,Studio,0,true
4198,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-05-13,2023-05-23,4,1,0,1,all_inclusive,1.00,Studio,0,true
4199,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-08-16,2023-08-23,4,0,1,0,breakfast_lunch,1.00,Studio,0,true
4200,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-28,2023-02-04,4,2,0,0,all_inclusive,1.00,Studio,0,true
4201,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-07,2023-12-21,3,0,0,1,breakfast_only,1.00,Suite,0,true
4202,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-18,2023-12-25,4,0,1,2,all_inclusive,1.00,Villa,0,true
4203,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-21,2023-01-31,2,1,1,2,breakfast_lunch,1.00,Studio,0,true
4204,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-04-16,2023-04-30,4,1,0,1,breakfast_lunch,1.00,Studio,0,true
4205,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-05-21,2023-05-28,2,2,2,2,breakfast_lunch,1.00,Studio,0,true
4206,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-06-20,2023-07-04,3,2,2,0,breakfast_only,1.00,Studio,0,true
4207,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-09-05,2023-09-12,3,2,2,0,all_inclusive,1.00,Room,0,true
4208,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-01,2023-01-11,2,1,0,2,breakfast_lunch,1.00,Villa,0,true
4209,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-04-01,2023-04-15,2,2,2,0,breakfast_only,1.00,Studio,0,true
4210,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-04-24,2023-05-01,2,1,0,0,all_inclusive,1.00,Villa,0,true
4211,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-08-11,2023-08-25,1,2,1,0,breakfast_lunch,1.00,Villa,0,true
4212,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-02-26,2023-03-08,2,1,0,0,all_inclusive,1.00,Room,0,true
4213,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-15,2023-12-22,4,2,0,0,breakfast_lunch,1.00,Suite,0,true
4214,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-09,2023-12-16,1,2,0,2,all_inclusive,1.00,Suite,0,true
4215,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-06-17,2023-06-24,3,0,1,1,breakfast_only,1.00,Room,0,true
4216,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-01-26,2023-02-02,2,1,0,1,all_inclusive,1.00,Suite,0,true
4217,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-21,2023-04-04,1,2,0,1,breakfast_only,1.00,Room,0,true
4218,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-11-16,2023-11-26,4,0,2,0,breakfast_lunch,1.00,Studio,0,true
4219,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-02-24,2023-03-03,1,2,1,1,all_inclusive,1.00,Studio,0,true
4220,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-11-18,2023-11-28,2,0,1,0,breakfast_lunch,1.00,Room,0,true
4221,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-03-17,2023-03-27,3,2,2,2,all_inclusive,1.00,Villa,0,true
4222,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-12-18,2023-12-28,2,1,1,2,breakfast_only,1.00,Studio,0,true
4223,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-02-21,2023-03-07,2,0,2,0,breakfast_only,1.00,Studio,0,true
4224,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-08-28,2023-09-04,2,2,0,0,breakfast_only,1.00,Room,0,true
4225,SILIA SUITES,https://www.coraltravel.pl/hotels_min/43/69/22764/grecja-kreta-ceratonia-apartments-widok-z-balkonu.jpg,1,Grecja,Kreta,2023-06-21,2023-06-28,1,2,0,2,all_inclusive,1.00,Villa,0,true
